Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
1796,1/3/1900,1/2/1900,7/15/1905,Saturday,Vivo,8,52176.85,Krishna Alva,51,Delhi,Credit Card,5,Vivo S1
1797,1/3/1900,1/2/1900,7/15/1905,Saturday,Xiaomi,3,18203.34,Vivek Rathod,59,Gorakhpur,Cash,5,Redmi 9
1798,1/4/1900,1/2/1900,7/15/1905,Sunday,Vivo,6,35001.69,Aditya Kulkarni,36,Mumbai,Credit Card,1,Vivo Y51
1799,1/4/1900,1/2/1900,7/15/1905,Sunday,Xiaomi,7,33125.27,Sanjay Pillai,38,Mumbai,UPI,5,Mi 11
1800,1/4/1900,1/2/1900,7/15/1905,Sunday,Vivo,1,42054.83,Kavita Srivastava,51,Bhopal,Debit Card,1,Vivo V20
1801,1/5/1900,1/2/1900,7/15/1905,Monday,Apple,6,60515.84,Priya Dutta,34,Delhi,Credit Card,5,iPhone 11
1802,1/5/1900,1/2/1900,7/15/1905,Monday,Apple,7,45005.32,Reena Chatterjee,35,Delhi,Cash,5,iPhone 11
1803,1/5/1900,1/2/1900,7/15/1905,Monday,Apple,6,13693.4,Anjali Chaudhary,34,Patna,Cash,1,iPhone 12
1804,1/5/1900,1/2/1900,7/15/1905,Monday,OnePlus,4,49324.94,Radha Ghosh,19,Mumbai,Credit Card,4,OnePlus 8T
1805,1/6/1900,1/2/1900,7/15/1905,Tuesday,Samsung,1,10495.92,Neeta Deshmukh,18,Hyderabad,Cash,3,Galaxy Note 20
1806,1/6/1900,1/2/1900,7/15/1905,Tuesday,Apple,9,56797.63,Manoj Nambiar,27,Mumbai,Debit Card,3,iPhone 11
1807,1/6/1900,1/2/1900,7/15/1905,Tuesday,Xiaomi,4,49998.16,Navin Sharma,54,Delhi,Debit Card,3,Redmi 9
1808,1/6/1900,1/2/1900,7/15/1905,Tuesday,Apple,7,28527.14,Kiran Rathod,22,Jodhpur,Cash,1,iPhone 11
1809,1/7/1900,1/2/1900,7/15/1905,Wednesday,OnePlus,7,27546.51,Pooja Goyal,29,Bhopal,Credit Card,5,OnePlus Nord
1810,1/7/1900,1/2/1900,7/15/1905,Wednesday,Xiaomi,2,57896.38,Namita Sheth,53,Rajkot,Credit Card,5,Mi 11
1811,1/7/1900,1/2/1900,7/15/1905,Wednesday,OnePlus,1,57000.2,Pankaj Bhattacharya,48,Delhi,Cash,5,OnePlus 8T
1812,1/8/1900,1/2/1900,7/15/1905,Thursday,Xiaomi,8,31138.14,Monika Mathur,55,Mumbai,Debit Card,5,Redmi 9
1813,1/8/1900,1/2/1900,7/15/1905,Thursday,Vivo,8,27936.86,Vinod Ahuja,26,Delhi,Debit Card,4,Vivo S1
1814,1/8/1900,1/2/1900,7/15/1905,Thursday,Samsung,7,43589.49,Bhavana Arora,43,Delhi,Credit Card,3,Galaxy Note 20
1815,1/8/1900,1/2/1900,7/15/1905,Thursday,Samsung,8,10501.94,Isha Ahuja,32,Lucknow,Debit Card,4,Galaxy S21
1816,1/9/1900,1/2/1900,7/15/1905,Friday,OnePlus,3,14960.02,Neeta Desai,33,Lucknow,UPI,3,OnePlus 8T
1817,1/9/1900,1/2/1900,7/15/1905,Friday,Samsung,2,17570.18,Kiran Solanki,30,Delhi,Debit Card,1,Galaxy A51
1818,1/9/1900,1/2/1900,7/15/1905,Friday,OnePlus,7,21124.71,Pooja Menon,42,Delhi,Credit Card,4,OnePlus 8T
1819,1/9/1900,1/2/1900,7/15/1905,Friday,OnePlus,8,40721.09,Sumit Mishra,47,Delhi,Debit Card,5,OnePlus 8T
1820,1/10/1900,1/2/1900,7/15/1905,Saturday,OnePlus,1,69534.51,Prashant Jain,24,Mumbai,Debit Card,3,OnePlus Nord
1821,1/10/1900,1/2/1900,7/15/1905,Saturday,Samsung,9,49156.8,Ravi Thakur,21,Delhi,Cash,5,Galaxy S21
1822,1/10/1900,1/2/1900,7/15/1905,Saturday,OnePlus,4,13677.93,Harish Malhotra,57,Kanpur,UPI,4,OnePlus 9
1823,1/10/1900,1/2/1900,7/15/1905,Saturday,Samsung,4,41534.76,Sunita Roy,55,Chennai,Cash,1,Galaxy A51
1824,1/11/1900,1/2/1900,7/15/1905,Sunday,OnePlus,3,39798.71,Sumit Teja,47,Ranchi,Debit Card,5,OnePlus Nord
1825,1/11/1900,1/2/1900,7/15/1905,Sunday,Apple,6,18650.07,Lata Reddy,27,Kolkata,Debit Card,1,iPhone 11
1826,1/11/1900,1/2/1900,7/15/1905,Sunday,OnePlus,1,65216.34,Bhavana Ghosh,47,Delhi,Cash,3,OnePlus Nord
1827,1/11/1900,1/2/1900,7/15/1905,Sunday,Xiaomi,6,36445.91,Mala Ghosh,56,Mumbai,UPI,4,Redmi 9
1828,1/12/1900,1/2/1900,7/15/1905,Monday,OnePlus,2,69673.55,Rohan Jain,24,Jodhpur,Credit Card,1,OnePlus 8T
1829,1/12/1900,1/2/1900,7/15/1905,Monday,Vivo,9,35204.34,Rohan Nambiar,53,Jodhpur,Cash,5,Vivo Y51
1830,1/12/1900,1/2/1900,7/15/1905,Monday,OnePlus,2,46477.46,Navin Chaudhary,52,Mumbai,Debit Card,5,OnePlus 8T
1831,1/12/1900,1/2/1900,7/15/1905,Monday,Xiaomi,7,16285.75,Sanjay Das,41,Gorakhpur,Debit Card,5,Redmi Note 10
1832,1/13/1900,1/2/1900,7/15/1905,Tuesday,Xiaomi,1,37253.67,Prashant Nair,56,Ranchi,Credit Card,1,Redmi Note 10
1833,1/13/1900,1/2/1900,7/15/1905,Tuesday,Samsung,7,24325.95,Prashant Sharma,53,Delhi,Debit Card,4,Galaxy A51
1834,1/13/1900,1/2/1900,7/15/1905,Tuesday,Apple,5,60133.89,Manoj Kulkarni,37,Indore,Debit Card,4,iPhone 11
1835,1/14/1900,1/2/1900,7/15/1905,Wednesday,OnePlus,8,57035.18,Jyoti Iyer,49,Delhi,Credit Card,5,OnePlus Nord
1836,1/14/1900,1/2/1900,7/15/1905,Wednesday,Samsung,4,59450.8,Namita Roy,56,Mumbai,Debit Card,5,Galaxy A51
1837,1/14/1900,1/2/1900,7/15/1905,Wednesday,Apple,7,53416.57,Kiran Pathak,43,Mumbai,Debit Card,1,iPhone 12
1838,1/14/1900,1/2/1900,7/15/1905,Wednesday,OnePlus,6,59960.99,Ramesh Verma,43,Madurai,UPI,5,OnePlus 9
1839,1/15/1900,1/2/1900,7/15/1905,Thursday,Vivo,5,22049.73,Deepika Prasad,53,Mumbai,Cash,1,Vivo S1
1840,1/15/1900,1/2/1900,7/15/1905,Thursday,OnePlus,4,37122.63,Lalita Sheth,52,Delhi,UPI,1,OnePlus 8T
1841,1/15/1900,1/2/1900,7/15/1905,Thursday,Xiaomi,7,51510.81,Harish Prasad,52,Lucknow,UPI,1,Redmi Note 10
1842,1/16/1900,1/2/1900,7/15/1905,Friday,Xiaomi,5,48243.55,Ayesha Solanki,29,Vadodara,Debit Card,5,Redmi Note 10
1843,1/16/1900,1/2/1900,7/15/1905,Friday,Vivo,5,52981.27,Harish Prasad,50,Delhi,Cash,5,Vivo V20
1844,1/16/1900,1/2/1900,7/15/1905,Friday,Samsung,1,23455.5,Vivek Teja,53,Vadodara,Cash,5,Galaxy A51
1845,1/16/1900,1/2/1900,7/15/1905,Friday,Apple,2,15906.08,Rohan Menon,31,Delhi,Debit Card,3,iPhone 12
1846,1/17/1900,1/2/1900,7/15/1905,Saturday,OnePlus,5,65008.39,Vijay Varma,50,Delhi,UPI,5,OnePlus 8T
1847,1/17/1900,1/2/1900,7/15/1905,Saturday,Xiaomi,3,43610.31,Rajesh Menon,41,Vadodara,UPI,5,Redmi Note 10
1848,1/17/1900,1/2/1900,7/15/1905,Saturday,Samsung,2,19229.56,Ravi Bhattacharya,32,Kanpur,UPI,3,Galaxy A51
1849,1/18/1900,1/2/1900,7/15/1905,Sunday,Vivo,4,57606.19,Sachin Rawat,48,Delhi,Cash,1,Vivo S1
1850,1/18/1900,1/2/1900,7/15/1905,Sunday,Xiaomi,4,64895.8,Reena Teja,34,Ludhiana,Debit Card,4,Redmi 9
1851,1/18/1900,1/2/1900,7/15/1905,Sunday,Vivo,4,20173.81,Anita Rawat,29,Madurai,Cash,3,Vivo S1
1852,1/19/1900,1/2/1900,7/15/1905,Monday,OnePlus,4,59044.75,Pankaj Alva,39,Delhi,UPI,3,OnePlus 8T
1853,1/19/1900,1/2/1900,7/15/1905,Monday,Apple,3,65993.5,Meena Mathur,40,Patna,Cash,1,iPhone SE
1854,1/19/1900,1/2/1900,7/15/1905,Monday,Xiaomi,7,66301.7,Vinod Prasad,43,Delhi,Cash,5,Redmi Note 10
1855,1/19/1900,1/2/1900,7/15/1905,Monday,Xiaomi,9,64849.39,Sanjay Menon,31,Jodhpur,Debit Card,5,Mi 11
1856,1/20/1900,1/2/1900,7/15/1905,Tuesday,OnePlus,5,42785.26,Rajesh Shah,29,Mumbai,Debit Card,3,OnePlus Nord
1857,1/20/1900,1/2/1900,7/15/1905,Tuesday,Samsung,4,31372.68,Krishna Bhattacharya,21,Patna,Cash,5,Galaxy A51
1858,1/20/1900,1/2/1900,7/15/1905,Tuesday,Apple,2,10436.37,Umesh Ghosh,30,Mumbai,Credit Card,3,iPhone 11
1859,1/20/1900,1/2/1900,7/15/1905,Tuesday,Xiaomi,2,13654.73,Kiran Bhattacharya,35,Kanpur,Debit Card,4,Redmi Note 10
1860,1/21/1900,1/2/1900,7/15/1905,Wednesday,Apple,5,35730.34,Manoj Goyal,45,Delhi,Credit Card,4,iPhone 11
1861,1/21/1900,1/2/1900,7/15/1905,Wednesday,Xiaomi,7,33959.57,Sachin Jain,55,Mumbai,Debit Card,1,Redmi Note 10
1862,1/21/1900,1/2/1900,7/15/1905,Wednesday,Apple,9,21082.83,Bhavana Reddy,58,Madurai,UPI,5,iPhone 12
1863,1/21/1900,1/2/1900,7/15/1905,Wednesday,Vivo,7,33728.8,Sumit Mishra,36,Delhi,Credit Card,5,Vivo S1
1864,1/22/1900,1/2/1900,7/15/1905,Thursday,Xiaomi,5,20479,Gita Rao,55,Jodhpur,UPI,5,Mi 11
1865,1/22/1900,1/2/1900,7/15/1905,Thursday,Apple,6,60927.48,Ravi Teja,20,Hyderabad,UPI,5,iPhone 11
1866,1/22/1900,1/2/1900,7/15/1905,Thursday,Samsung,3,27891.69,Nikhil Patel,36,Lucknow,Cash,4,Galaxy A51
1867,1/23/1900,1/2/1900,7/15/1905,Friday,Vivo,5,45913.86,Deepika Dutta,37,Ranchi,UPI,1,Vivo S1
1868,1/23/1900,1/2/1900,7/15/1905,Friday,Vivo,8,40170.58,Manoj Goyal,42,Delhi,UPI,4,Vivo V20
1869,1/23/1900,1/2/1900,7/15/1905,Friday,Samsung,1,13112.92,Shruti Verma,28,Delhi,UPI,3,Galaxy A51
1870,1/23/1900,1/2/1900,7/15/1905,Friday,Apple,1,66534.02,Meena Desai,34,Patna,UPI,5,iPhone 11
1871,1/24/1900,1/2/1900,7/15/1905,Saturday,OnePlus,7,41633.56,Vivek Pathak,52,Bangalore,Cash,5,OnePlus Nord
1872,1/24/1900,1/2/1900,7/15/1905,Saturday,Samsung,5,29503.46,Vinod Kumar,31,Mumbai,Cash,5,Galaxy A51
1873,1/24/1900,1/2/1900,7/15/1905,Saturday,Apple,5,19487.59,Priya Dutta,56,Ludhiana,UPI,3,iPhone SE
1874,1/25/1900,1/2/1900,7/15/1905,Sunday,Samsung,1,30311.6,Kiran Gupta,36,Delhi,Credit Card,5,Galaxy A51
1875,1/25/1900,1/2/1900,7/15/1905,Sunday,Samsung,9,11230.7,Namita Kumar,20,Delhi,Debit Card,5,Galaxy A51
1876,1/25/1900,1/2/1900,7/15/1905,Sunday,Xiaomi,1,31813.49,Krishna Patel,51,Vadodara,Credit Card,5,Redmi Note 10
1877,1/26/1900,1/2/1900,7/15/1905,Monday,Apple,5,41889.16,Tapan Chatterjee,58,Kolkata,UPI,3,iPhone SE
1878,1/26/1900,1/2/1900,7/15/1905,Monday,OnePlus,9,62311.97,Kiran Malhotra,39,Mumbai,Cash,5,OnePlus Nord
1879,1/26/1900,1/2/1900,7/15/1905,Monday,Xiaomi,4,51242.47,Aditya Mishra,55,Jodhpur,UPI,5,Mi 11
1880,1/27/1900,1/2/1900,7/15/1905,Tuesday,Samsung,8,16694.94,Anand Kapoor,44,Madurai,UPI,5,Galaxy A51
1881,1/27/1900,1/2/1900,7/15/1905,Tuesday,Samsung,6,18864.78,Anita Dutta,38,Gorakhpur,Cash,3,Galaxy Note 20
1882,1/27/1900,1/2/1900,7/15/1905,Tuesday,Samsung,3,35687.4,Radha Gupta,58,Mumbai,Credit Card,3,Galaxy Note 20
1883,1/27/1900,1/2/1900,7/15/1905,Tuesday,Apple,4,21742.47,Kiran Solanki,48,Bangalore,Debit Card,4,iPhone 11
1884,1/28/1900,1/2/1900,7/15/1905,Wednesday,Apple,2,11670.99,Meena Patel,44,Ranchi,UPI,5,iPhone 11
1885,1/28/1900,1/2/1900,7/15/1905,Wednesday,Xiaomi,1,58300.89,Vivek Yadav,54,Ranchi,Cash,3,Redmi Note 10
1886,1/28/1900,1/2/1900,7/15/1905,Wednesday,OnePlus,8,11171.35,Kunal Yadav,19,Mumbai,Debit Card,5,OnePlus 9
1887,1/28/1900,1/2/1900,7/15/1905,Wednesday,Xiaomi,1,59841.38,Vivek Rathod,26,Madurai,Debit Card,1,Mi 11
1888,1/29/1900,1/2/1900,7/15/1905,Thursday,Vivo,1,18646.24,Vijay Rao,36,Chennai,Debit Card,5,Vivo V20
1889,1/29/1900,1/2/1900,7/15/1905,Thursday,Samsung,4,68480.7,Sachin Ghosh,59,Delhi,Cash,5,Galaxy S21
1890,1/29/1900,1/2/1900,7/15/1905,Thursday,Samsung,6,46232.43,Vinod Verma,53,Mumbai,UPI,5,Galaxy A51
1891,1/30/1900,1/2/1900,7/15/1905,Friday,Samsung,9,54098.98,Tanuja Rao,27,Mumbai,Cash,5,Galaxy S21
1892,1/30/1900,1/2/1900,7/15/1905,Friday,Xiaomi,1,16629.02,Rajesh Chatterjee,57,Mumbai,UPI,5,Mi 11
1893,1/30/1900,1/2/1900,7/15/1905,Friday,Xiaomi,7,61726.24,Vivek Nambiar,56,Ranchi,Credit Card,1,Mi 11
1894,12/31/1899,1/3/1900,7/15/1905,Saturday,Samsung,5,60351.54,Lata Dutta,24,Ranchi,Debit Card,5,Galaxy Note 20
1895,12/31/1899,1/3/1900,7/15/1905,Saturday,Xiaomi,8,49179.56,Yogesh Siddiqui,21,Kanpur,UPI,5,Mi 11
1896,12/31/1899,1/3/1900,7/15/1905,Saturday,Apple,7,40136.49,Anita Deshmukh,32,Vadodara,Credit Card,3,iPhone SE
1897,12/31/1899,1/3/1900,7/15/1905,Saturday,Apple,4,53289.35,Shruti Sheth,29,Lucknow,Cash,5,iPhone 12
1898,1/1/1900,1/3/1900,7/15/1905,Sunday,Xiaomi,4,10355.69,Shruti Chaudhary,23,Delhi,Debit Card,5,Mi 11
1899,1/1/1900,1/3/1900,7/15/1905,Sunday,Samsung,6,45546.45,Lalita Patel,26,Jodhpur,UPI,5,Galaxy A51
1900,1/1/1900,1/3/1900,7/15/1905,Sunday,Xiaomi,6,60844.37,Isha Thakur,52,Delhi,Debit Card,5,Mi 11
1901,1/2/1900,1/3/1900,7/15/1905,Monday,Xiaomi,9,31413.99,Harish Pillai,25,Delhi,Debit Card,5,Redmi Note 10
1902,1/2/1900,1/3/1900,7/15/1905,Monday,Xiaomi,5,16497.36,Nikhil Solanki,24,Mumbai,Debit Card,5,Redmi 9
1903,1/2/1900,1/3/1900,7/15/1905,Monday,Vivo,8,35252.63,Radha Sheth,21,Kanpur,Cash,5,Vivo V20
1904,1/2/1900,1/3/1900,7/15/1905,Monday,Apple,5,53626.27,Priya Reddy,30,Delhi,Debit Card,5,iPhone SE
1905,1/3/1900,1/3/1900,7/15/1905,Tuesday,OnePlus,2,16438.07,Sunita Mathur,36,Madurai,UPI,5,OnePlus 8T
1906,1/3/1900,1/3/1900,7/15/1905,Tuesday,OnePlus,6,22362.91,Bhavana Jain,24,Delhi,Cash,1,OnePlus 8T
1907,1/3/1900,1/3/1900,7/15/1905,Tuesday,Vivo,9,18853.11,Namita Ghosh,27,Mumbai,Credit Card,4,Vivo V20
1908,1/4/1900,1/3/1900,7/15/1905,Wednesday,Xiaomi,3,57816.87,Harish Sharma,42,Mumbai,UPI,4,Redmi Note 10
1909,1/4/1900,1/3/1900,7/15/1905,Wednesday,Vivo,1,13773.56,Bina Singh,52,Delhi,Cash,4,Vivo S1
1910,1/4/1900,1/3/1900,7/15/1905,Wednesday,Vivo,1,51195.19,Bhavana Dutta,42,Delhi,UPI,4,Vivo V20
1911,1/4/1900,1/3/1900,7/15/1905,Wednesday,Samsung,3,31987.42,Neeta Desai,46,Mumbai,UPI,1,Galaxy S21
1912,1/5/1900,1/3/1900,7/15/1905,Thursday,Apple,5,55347.47,Pankaj Varma,29,Gorakhpur,Credit Card,1,iPhone 11
1913,1/5/1900,1/3/1900,7/15/1905,Thursday,OnePlus,3,67863.01,Tanuja Teja,57,Mumbai,Cash,5,OnePlus 8T
1914,1/5/1900,1/3/1900,7/15/1905,Thursday,Xiaomi,9,16872.72,Vijay Das,29,Coimbatore,Debit Card,1,Mi 11
1915,1/6/1900,1/3/1900,7/15/1905,Friday,OnePlus,8,28863.1,Pankaj Srivastava,23,Gorakhpur,UPI,4,OnePlus 8T
1916,1/6/1900,1/3/1900,7/15/1905,Friday,OnePlus,3,58607.53,Nikhil Solanki,27,Delhi,UPI,4,OnePlus 8T
1917,1/6/1900,1/3/1900,7/15/1905,Friday,Apple,9,25969.5,Nikhil Reddy,19,Ludhiana,UPI,5,iPhone 11
1918,1/6/1900,1/3/1900,7/15/1905,Friday,OnePlus,6,22907.24,Monika Solanki,42,Ludhiana,UPI,5,OnePlus 8T
1919,1/7/1900,1/3/1900,7/15/1905,Saturday,OnePlus,7,59522.68,Priyanka Menon,24,Indore,UPI,4,OnePlus Nord
1920,1/7/1900,1/3/1900,7/15/1905,Saturday,Vivo,4,69224.94,Neeta Mathur,57,Rajkot,Cash,4,Vivo Y51
1921,1/7/1900,1/3/1900,7/15/1905,Saturday,Apple,4,43412.84,Aditya Luthra,40,Ludhiana,UPI,4,iPhone 11
1922,1/8/1900,1/3/1900,7/15/1905,Sunday,Samsung,2,26682.92,Ramesh Gupta,28,Patna,UPI,1,Galaxy Note 20
1923,1/8/1900,1/3/1900,7/15/1905,Sunday,Xiaomi,5,33913.96,Sanjay Ghosh,53,Delhi,UPI,5,Mi 11
1924,1/8/1900,1/3/1900,7/15/1905,Sunday,OnePlus,8,20207.82,Vijay Prasad,40,Delhi,Debit Card,5,OnePlus 8T
1925,1/8/1900,1/3/1900,7/15/1905,Sunday,Xiaomi,7,55713.24,Pooja Thakur,24,Rajkot,Debit Card,4,Redmi Note 10
1926,1/9/1900,1/3/1900,7/15/1905,Monday,Samsung,7,56408.44,Pankaj Desai,44,Mumbai,Cash,5,Galaxy S21
1927,1/9/1900,1/3/1900,7/15/1905,Monday,Xiaomi,6,62507.26,Sumit Teja,30,Coimbatore,UPI,4,Mi 11
1928,1/9/1900,1/3/1900,7/15/1905,Monday,Samsung,3,11596.15,Priyanka Yadav,34,Madurai,UPI,1,Galaxy Note 20
1929,1/9/1900,1/3/1900,7/15/1905,Monday,Vivo,5,43718.88,Isha Arora,49,Bangalore,Credit Card,4,Vivo Y51
1930,1/10/1900,1/3/1900,7/15/1905,Tuesday,OnePlus,1,22855.33,Isha Gupta,43,Hyderabad,Debit Card,2,OnePlus Nord
1931,1/10/1900,1/3/1900,7/15/1905,Tuesday,Samsung,7,30452.98,Meena Roy,39,Ranchi,Credit Card,2,Galaxy Note 20
1932,1/10/1900,1/3/1900,7/15/1905,Tuesday,Xiaomi,9,57097.34,Priya Bhattacharya,30,Gorakhpur,UPI,4,Redmi 9
1933,1/11/1900,1/3/1900,7/15/1905,Wednesday,OnePlus,1,21522.02,Sachin Jain,29,Delhi,UPI,2,OnePlus Nord
1934,1/11/1900,1/3/1900,7/15/1905,Wednesday,Vivo,2,48300.51,Meena Menon,24,Vadodara,Credit Card,2,Vivo Y51
1935,1/11/1900,1/3/1900,7/15/1905,Wednesday,OnePlus,3,49273.97,Monika Bhatnagar,18,Vadodara,Cash,5,OnePlus 9
1936,1/12/1900,1/3/1900,7/15/1905,Thursday,Samsung,3,67245.63,Manoj Kaur,50,Delhi,Cash,1,Galaxy Note 20
1937,1/12/1900,1/3/1900,7/15/1905,Thursday,Vivo,8,56509.66,Manoj Thakur,31,Kanpur,Credit Card,5,Vivo Y51
1938,1/12/1900,1/3/1900,7/15/1905,Thursday,Xiaomi,7,58218.11,Priya Patel,58,Lucknow,UPI,1,Redmi Note 10
1939,1/12/1900,1/3/1900,7/15/1905,Thursday,Vivo,6,41896.04,Deepika Desai,34,Delhi,Credit Card,1,Vivo V20
1940,1/13/1900,1/3/1900,7/15/1905,Friday,Vivo,4,21206.85,Anjali Ahuja,21,Hyderabad,Debit Card,5,Vivo Y51
1941,1/13/1900,1/3/1900,7/15/1905,Friday,Apple,9,35533.8,Sunil Das,56,Delhi,Cash,4,iPhone 11
1942,1/13/1900,1/3/1900,7/15/1905,Friday,Vivo,1,42969.37,Sunil Arora,18,Kolkata,Credit Card,2,Vivo S1
1943,1/14/1900,1/3/1900,7/15/1905,Saturday,Vivo,2,50705.16,Priyanka Nambiar,58,Kolkata,Cash,4,Vivo V20
1944,1/14/1900,1/3/1900,7/15/1905,Saturday,OnePlus,4,46462.55,Reena Chatterjee,41,Indore,Debit Card,5,OnePlus Nord
1945,1/14/1900,1/3/1900,7/15/1905,Saturday,Xiaomi,3,33638.67,Aditya Luthra,51,Madurai,UPI,5,Redmi 9
1946,1/14/1900,1/3/1900,7/15/1905,Saturday,OnePlus,1,25918.79,Isha Reddy,51,Rajkot,UPI,4,OnePlus Nord
1947,1/15/1900,1/3/1900,7/15/1905,Sunday,OnePlus,5,20093.85,Rajesh Verma,41,Delhi,UPI,2,OnePlus Nord
1948,1/15/1900,1/3/1900,7/15/1905,Sunday,Samsung,7,51630.72,Manoj Kaur,32,Ludhiana,Cash,5,Galaxy S21
1949,1/15/1900,1/3/1900,7/15/1905,Sunday,OnePlus,2,48723.92,Jyoti Jain,34,Gorakhpur,Debit Card,4,OnePlus 9
1950,1/16/1900,1/3/1900,7/15/1905,Monday,Apple,5,51242.35,Pankaj Shah,30,Mumbai,Credit Card,2,iPhone 12
1951,1/16/1900,1/3/1900,7/15/1905,Monday,Apple,6,32351.65,Priyanka Pillai,24,Coimbatore,UPI,5,iPhone 11
1952,1/16/1900,1/3/1900,7/15/1905,Monday,Samsung,7,25744.47,Tapan Bhattacharya,26,Kanpur,Cash,5,Galaxy A51
1953,1/16/1900,1/3/1900,7/15/1905,Monday,Xiaomi,1,55583.28,Kiran Nair,52,Delhi,UPI,1,Mi 11
1954,1/17/1900,1/3/1900,7/15/1905,Tuesday,Xiaomi,7,56418.84,Sunil Kapoor,40,Coimbatore,Debit Card,1,Redmi Note 10
1955,1/17/1900,1/3/1900,7/15/1905,Tuesday,OnePlus,4,37336.98,Lalita Bhatnagar,56,Bhopal,Credit Card,5,OnePlus 9
1956,1/17/1900,1/3/1900,7/15/1905,Tuesday,OnePlus,8,46714.25,Anita Deshmukh,40,Vadodara,UPI,4,OnePlus 8T
1957,1/17/1900,1/3/1900,7/15/1905,Tuesday,OnePlus,4,32411.18,Tapan Rawat,43,Patna,Debit Card,1,OnePlus Nord
1958,1/18/1900,1/3/1900,7/15/1905,Wednesday,Xiaomi,6,52116.83,Tapan Gupta,18,Mumbai,Cash,5,Redmi Note 10
1959,1/18/1900,1/3/1900,7/15/1905,Wednesday,Vivo,9,60143.3,Anita Mishra,31,Jodhpur,Debit Card,2,Vivo S1
1960,1/18/1900,1/3/1900,7/15/1905,Wednesday,Apple,5,51294,Tapan Rawat,49,Bangalore,Cash,4,iPhone SE
1961,1/18/1900,1/3/1900,7/15/1905,Wednesday,Vivo,4,40754.96,Pooja Srivastava,27,Mumbai,UPI,1,Vivo V20
1962,1/19/1900,1/3/1900,7/15/1905,Thursday,Vivo,8,37519.48,Vivek Srivastava,18,Gorakhpur,UPI,5,Vivo Y51
1963,1/19/1900,1/3/1900,7/15/1905,Thursday,Xiaomi,9,48539.18,Arun Iyer,22,Jodhpur,Debit Card,1,Redmi 9
1964,1/19/1900,1/3/1900,7/15/1905,Thursday,Vivo,4,50788.65,Devendra Srivastava,20,Ludhiana,Cash,2,Vivo Y51
1965,1/19/1900,1/3/1900,7/15/1905,Thursday,Samsung,3,43523.77,Jyoti Pillai,44,Mumbai,Debit Card,4,Galaxy A51
1966,1/20/1900,1/3/1900,7/15/1905,Friday,OnePlus,8,47496.54,Pankaj Luthra,39,Jodhpur,Debit Card,5,OnePlus Nord
1967,1/20/1900,1/3/1900,7/15/1905,Friday,Samsung,5,15795.32,Bina Nair,35,Gorakhpur,UPI,2,Galaxy S21
1968,1/20/1900,1/3/1900,7/15/1905,Friday,Apple,2,67105.93,Kiran Malhotra,33,Mumbai,UPI,4,iPhone 11
1969,1/20/1900,1/3/1900,7/15/1905,Friday,OnePlus,9,57446.38,Tanuja Dutta,19,Mumbai,UPI,5,OnePlus Nord
1970,1/21/1900,1/3/1900,7/15/1905,Saturday,Vivo,3,32435.67,Devendra Singh,30,Coimbatore,Debit Card,4,Vivo Y51
1971,1/21/1900,1/3/1900,7/15/1905,Saturday,Apple,2,43768.76,Kavita Srivastava,33,Ranchi,Debit Card,4,iPhone SE
1972,1/21/1900,1/3/1900,7/15/1905,Saturday,OnePlus,1,12839.47,Anjali Nambiar,25,Hyderabad,Credit Card,5,OnePlus 8T
1973,1/21/1900,1/3/1900,7/15/1905,Saturday,Vivo,8,12473.67,Lata Mathur,25,Indore,Credit Card,5,Vivo Y51
1974,1/22/1900,1/3/1900,7/15/1905,Sunday,Samsung,3,25047.9,Deepika Menon,27,Hyderabad,Debit Card,2,Galaxy S21
1975,1/22/1900,1/3/1900,7/15/1905,Sunday,OnePlus,7,51382.1,Vivek Teja,50,Bangalore,Credit Card,1,OnePlus Nord
1976,1/22/1900,1/3/1900,7/15/1905,Sunday,Vivo,1,61128.86,Reena Sheth,48,Hyderabad,Debit Card,5,Vivo S1
1977,1/23/1900,1/3/1900,7/15/1905,Monday,Samsung,1,43551.15,Prashant Mathur,29,Delhi,UPI,4,Galaxy A51
1978,1/23/1900,1/3/1900,7/15/1905,Monday,Apple,9,41927.96,Pankaj Teja,26,Delhi,Cash,5,iPhone SE
1979,1/23/1900,1/3/1900,7/15/1905,Monday,Apple,8,34138.57,Pankaj Kapoor,54,Ludhiana,UPI,5,iPhone 12
1980,1/24/1900,1/3/1900,7/15/1905,Tuesday,Apple,3,19695.88,Harish Joshi,26,Rajkot,Debit Card,5,iPhone 12
1981,1/24/1900,1/3/1900,7/15/1905,Tuesday,Apple,6,17101.25,Ramesh Rao,35,Delhi,UPI,5,iPhone SE
1982,1/24/1900,1/3/1900,7/15/1905,Tuesday,Xiaomi,3,55640.79,Vinod Joshi,47,Delhi,Debit Card,4,Mi 11
1983,1/25/1900,1/3/1900,7/15/1905,Wednesday,OnePlus,4,65650.21,Navin Solanki,49,Bhopal,Debit Card,2,OnePlus 9
1984,1/25/1900,1/3/1900,7/15/1905,Wednesday,OnePlus,1,37496.99,Gita Teja,57,Delhi,Credit Card,1,OnePlus 8T
1985,1/25/1900,1/3/1900,7/15/1905,Wednesday,Xiaomi,5,49566.74,Harish Malhotra,40,Kolkata,Debit Card,4,Mi 11
